source_row_index,timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses
9080,2020-02-01 02:29:59,-0.0139999999999993,8.466,8.454,-0.0240000000000009,8.468,50.925,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9090,2020-02-01 02:30:09,-0.0139999999999993,8.458,8.444,-0.0240000000000009,8.458,50.85,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9100,2020-02-01 02:30:19,-0.0139999999999993,8.45,8.436,-0.0240000000000009,8.45,50.825,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9110,2020-02-01 02:30:28,-0.0139999999999993,8.442,8.428,-0.0240000000000009,8.442,50.85,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9120,2020-02-01 02:30:38,-0.0139999999999993,8.432,8.418,-0.0240000000000009,8.432,50.8,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9130,2020-02-01 02:30:48,-0.0139999999999993,8.424,8.41,-0.0240000000000009,8.426,50.875,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9140,2020-02-01 02:30:58,-0.0139999999999993,8.416,8.4,-0.0240000000000009,8.416,50.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9150,2020-02-01 02:31:08,-0.0139999999999993,8.406,8.39,-0.0219999999999984,8.408,50.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9160,2020-02-01 02:31:18,-0.0120000000000004,8.4,8.384,-0.0240000000000009,8.4,50.675,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9170,2020-02-01 02:31:28,-0.0139999999999993,8.39,8.376,-0.0240000000000009,8.39,50.69999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9180,2020-02-01 02:31:38,-0.0139999999999993,8.382,8.366,-0.0240000000000009,8.382,50.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9190,2020-02-01 02:31:48,-0.0139999999999993,8.372,8.358,-0.0240000000000009,8.374,50.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9200,2020-02-01 02:31:58,-0.0139999999999993,8.364,8.348,-0.0240000000000009,8.366,50.55000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9210,2020-02-01 02:32:08,-0.0139999999999993,8.356,8.34,-0.0219999999999984,8.356,50.625000000000014,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9220,2020-02-01 02:32:17,-0.0139999999999993,8.348,8.334,-0.0240000000000009,8.348,50.47500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9230,2020-02-01 02:32:27,-0.0159999999999982,8.338,8.324,-0.0240000000000009,8.338,50.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9240,2020-02-01 02:32:37,-0.0139999999999993,8.33,8.316,-0.0240000000000009,8.33,50.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9250,2020-02-01 02:32:47,-0.0139999999999993,8.322,8.308,-0.0240000000000009,8.322,50.400000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9260,2020-02-01 02:32:57,-0.0159999999999982,8.314,8.298,-0.0240000000000009,8.314,50.37499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9270,2020-02-01 02:33:07,-0.0139999999999993,8.306,8.292,-0.0240000000000009,8.306,50.42500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9280,2020-02-01 02:33:17,-0.0139999999999993,8.296,8.284,-0.0219999999999984,8.298,50.44999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9290,2020-02-01 02:33:27,-0.0139999999999993,8.29,8.276,-0.0240000000000009,8.29,50.29999999999998,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9300,2020-02-01 02:33:37,-0.0139999999999993,8.28,8.266,-0.0219999999999984,8.28,50.150000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9310,2020-02-01 02:33:47,-0.0139999999999993,8.272,8.258,-0.0219999999999984,8.272,50.2,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9320,2020-02-01 02:33:57,-0.0139999999999993,8.264,8.25,-0.0240000000000009,8.264,50.150000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9330,2020-02-01 02:34:06,-0.0159999999999982,8.256,8.242,-0.0219999999999984,8.256,50.125,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9340,2020-02-01 02:34:16,-0.0139999999999993,8.246,8.234,-0.0240000000000009,8.248,50.125,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9350,2020-02-01 02:34:26,-0.0139999999999993,8.238,8.226,-0.0240000000000009,8.238,50.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9360,2020-02-01 02:34:36,-0.0139999999999993,8.23,8.216,-0.0240000000000009,8.23,50.1,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9370,2020-02-01 02:34:46,-0.0159999999999982,8.222,8.208,-0.0240000000000009,8.222,50.025000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9380,2020-02-01 02:34:56,-0.0139999999999993,8.214,8.202,-0.0240000000000009,8.214,49.925,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9390,2020-02-01 02:35:06,-0.0139999999999993,8.208,8.194,-0.0219999999999984,8.206,50.025000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9400,2020-02-01 02:35:16,-0.0139999999999993,8.198,8.184,-0.0240000000000009,8.198,49.825,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9410,2020-02-01 02:35:26,-0.0139999999999993,8.188,8.176,-0.0240000000000009,8.19,49.900000000000006,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9420,2020-02-01 02:35:36,-0.0159999999999982,8.18,8.168,-0.0240000000000009,8.184,49.85000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9430,2020-02-01 02:35:46,-0.0139999999999993,8.174,8.158,-0.0219999999999984,8.174,49.75,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9440,2020-02-01 02:35:56,-0.0139999999999993,8.166,8.152,-0.0219999999999984,8.166,49.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9450,2020-02-01 02:36:05,-0.0139999999999993,8.158,8.144,-0.0219999999999984,8.158,49.825,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9460,2020-02-01 02:36:15,-0.0139999999999993,8.148,8.136,-0.0240000000000009,8.148,49.625,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9470,2020-02-01 02:36:25,-0.0139999999999993,8.14,8.126,-0.0219999999999984,8.14,49.725,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9480,2020-02-01 02:36:35,-0.0139999999999993,8.132,8.12,-0.0240000000000009,8.132,49.7,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9490,2020-02-01 02:36:45,-0.0159999999999982,8.124,8.112,-0.0240000000000009,8.126,49.575,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9500,2020-02-01 02:36:55,-0.0159999999999982,8.114,8.102,-0.0219999999999984,8.116,49.625,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9510,2020-02-01 02:37:05,-0.0139999999999993,8.108,8.096,-0.0240000000000009,8.108,49.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9520,2020-02-01 02:37:15,-0.0139999999999993,8.1,8.088,-0.0240000000000009,8.1,49.52499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9530,2020-02-01 02:37:25,-0.0139999999999993,8.092,8.078,-0.0240000000000009,8.092,49.425,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9540,2020-02-01 02:37:35,-0.0139999999999993,8.084,8.07,-0.0240000000000009,8.086,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9550,2020-02-01 02:37:45,-0.0159999999999982,8.076,8.066,-0.0240000000000009,8.076,49.5,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9560,2020-02-01 02:37:54,5.0600000000000005,8.068,-0.0279999999999986,-0.0240000000000009,8.068,49.25,5.145,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9570,2020-02-01 02:38:04,8.65,8.214,-0.0259999999999998,-0.0240000000000009,8.216,49.35000000000001,5.977499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9580,2020-02-01 02:38:14,8.93,8.506,-0.0240000000000009,-0.0240000000000009,8.502,49.325,5.9725,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9590,2020-02-01 02:38:24,9.184,8.772,-0.0199999999999995,-0.0219999999999984,8.768,49.225,5.984999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9600,2020-02-01 02:38:34,8.534,8.932,-0.0180000000000006,-0.0219999999999984,8.93,49.225,5.932500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
9610,2020-02-01 02:38:44,9.484,9.152,-0.0159999999999982,-0.0240000000000009,9.148,49.3,6.094999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
9620,2020-02-01 02:38:54,9.716,9.392,-0.0139999999999993,-0.0219999999999984,9.388,49.225,6.094999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
9630,2020-02-01 02:39:04,9.918,9.602,-0.0139999999999993,-0.0240000000000009,9.596,49.35000000000001,6.27,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
9640,2020-02-01 02:39:14,10.132,9.816,-0.0139999999999993,-0.0219999999999984,9.812,49.425,6.3125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
9650,2020-02-01 02:39:24,10.338,10.026,-0.0139999999999993,-0.0240000000000009,10.024,49.6,6.295,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
9660,2020-02-01 02:39:34,-0.0259999999999998,10.092,10.09,-0.0219999999999984,10.09,49.625,4.087499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9670,2020-02-01 02:39:44,-0.0240000000000009,10.04,10.036,-0.0219999999999984,10.038,50.22500000000001,4.07,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9680,2020-02-01 02:39:53,-0.0240000000000009,9.998,9.994,-0.0240000000000009,9.998,50.75,4.0825,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9690,2020-02-01 02:40:03,-0.0199999999999995,9.968,9.962,-0.0219999999999984,9.968,51.325,4.015000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9700,2020-02-01 02:40:13,-0.0180000000000006,9.94,9.93,-0.0240000000000009,9.938,51.82500000000002,4.0425,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9710,2020-02-01 02:40:23,-0.0180000000000006,9.916,9.906,-0.0240000000000009,9.916,52.275000000000006,4.045,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9720,2020-02-01 02:40:33,-0.0159999999999982,9.896,9.882,-0.0240000000000009,9.894,52.60000000000001,4.0425,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9730,2020-02-01 02:40:43,-0.0159999999999982,9.878,9.866,-0.0240000000000009,9.878,52.82500000000002,3.9825,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9740,2020-02-01 02:40:53,-0.0139999999999993,9.86,9.846,-0.0240000000000009,9.86,53.05,3.897500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9750,2020-02-01 02:41:03,-0.0139999999999993,9.844,9.83,-0.0219999999999984,9.844,53.2,3.932499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9760,2020-02-01 02:41:13,-0.0139999999999993,9.83,9.816,-0.0240000000000009,9.83,53.325,3.99,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9770,2020-02-01 02:41:23,-0.0139999999999993,9.816,9.802,-0.0219999999999984,9.816,53.25,3.98,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9780,2020-02-01 02:41:33,-0.0139999999999993,9.802,9.79,-0.0240000000000009,9.8,53.3,4.022500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9790,2020-02-01 02:41:43,-0.0139999999999993,9.79,9.774,-0.0240000000000009,9.79,53.150000000000006,3.967500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9800,2020-02-01 02:41:52,-0.0139999999999993,9.776,9.762,-0.0240000000000009,9.776,53.0,3.9725,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9810,2020-02-01 02:42:02,-0.0139999999999993,9.764,9.748,-0.0240000000000009,9.766,52.925,3.98,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9820,2020-02-01 02:42:12,-0.0139999999999993,9.752,9.738,-0.0219999999999984,9.752,52.8,3.985,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9830,2020-02-01 02:42:22,-0.0120000000000004,9.742,9.726,-0.0240000000000009,9.74,52.725,3.865,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9840,2020-02-01 02:42:32,-0.0139999999999993,9.728,9.714,-0.0219999999999984,9.728,52.60000000000001,3.8575,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9850,2020-02-01 02:42:42,-0.0120000000000004,9.716,9.702,-0.0240000000000009,9.716,52.47500000000001,4.004999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9860,2020-02-01 02:42:52,-0.0120000000000004,9.706,9.69,-0.0240000000000009,9.704,52.42500000000001,3.952500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9870,2020-02-01 02:43:02,-0.009999999999998,9.696,9.68,-0.0219999999999984,9.694,52.42500000000001,3.9275,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9880,2020-02-01 02:43:12,-0.0120000000000004,9.684,9.666,-0.0240000000000009,9.684,52.325,3.975,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9890,2020-02-01 02:43:22,-0.0120000000000004,9.674,9.656,-0.0219999999999984,9.672,52.400000000000006,3.997500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9900,2020-02-01 02:43:32,-0.0120000000000004,9.66,9.646,-0.0219999999999984,9.66,52.325,3.932499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9910,2020-02-01 02:43:42,-0.0120000000000004,9.65,9.636,-0.0240000000000009,9.65,52.325,3.9475,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9920,2020-02-01 02:43:51,-0.0120000000000004,9.642,9.626,-0.0219999999999984,9.64,52.22500000000001,3.91,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9930,2020-02-01 02:44:01,-0.0120000000000004,9.628,9.614,-0.0219999999999984,9.63,52.325,3.86,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9940,2020-02-01 02:44:11,-0.0120000000000004,9.618,9.602,-0.0240000000000009,9.618,52.325,3.955,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9950,2020-02-01 02:44:21,-0.0120000000000004,9.608,9.592,-0.0240000000000009,9.608,52.325,4.025,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9960,2020-02-01 02:44:31,-0.0120000000000004,9.598,9.582,-0.0240000000000009,9.598,52.325,3.997500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9970,2020-02-01 02:44:41,-0.0120000000000004,9.588,9.57,-0.0240000000000009,9.588,52.325,3.9625,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9980,2020-02-01 02:44:51,-0.0120000000000004,9.578,9.562,-0.0240000000000009,9.578,52.400000000000006,4.0175,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
9990,2020-02-01 02:45:01,-0.0120000000000004,9.568,9.552,-0.0240000000000009,9.568,52.42500000000001,3.997500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
