EventID,AssetID,FailureDate,FailureModeID,DowntimeStart,DowntimeEnd,DowntimeHours,RepairHours,FailureCause,FailureConsequence,RepairCost,ProductionLoss,IsRepeatFailure,DataOrigin,IsIllustrative
732,LNG-PMP-011,2015-12-16,4,2015-12-16 06:00:00,2015-12-16 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
733,LNG-MTR-023,2015-12-16,3,2015-12-16 06:00:00,2015-12-17 06:00:00,24.0,19.2,Operation,High,10000.0,48000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
734,LNG-CMP-042,2015-12-17,4,2015-12-17 06:00:00,2015-12-17 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
735,LNG-MTR-078,2015-12-17,2,2015-12-17 06:00:00,2015-12-17 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
736,LNG-PMP-021,2015-12-19,4,2015-12-19 06:00:00,2015-12-19 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
737,LNG-GEN-094,2015-12-19,2,2015-12-19 06:00:00,2015-12-19 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
738,LNG-CMP-007,2015-12-20,1,2015-12-20 06:00:00,2015-12-20 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
739,LNG-CMP-047,2015-12-20,2,2015-12-20 06:00:00,2015-12-20 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
740,LNG-MTR-013,2015-12-22,1,2015-12-22 06:00:00,2015-12-22 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
741,LNG-MTR-013,2015-12-22,2,2015-12-22 06:00:00,2015-12-22 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
742,LNG-CMP-087,2015-12-23,4,2015-12-23 06:00:00,2015-12-23 22:00:00,16.0,12.8,Installation,High,18000.0,80000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
743,LNG-CMP-062,2015-12-24,2,2015-12-24 06:00:00,2015-12-24 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
744,LNG-PMP-056,2015-12-25,1,2015-12-25 06:00:00,2015-12-25 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
745,LNG-GEN-049,2015-12-26,3,2015-12-26 06:00:00,2015-12-27 06:00:00,24.0,19.2,Operation,High,16000.0,36000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
746,LNG-GEN-054,2015-12-26,2,2015-12-26 06:00:00,2015-12-26 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
747,LNG-CWP-085,2015-12-26,3,2015-12-26 06:00:00,2015-12-27 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
748,LNG-CMP-017,2015-12-27,1,2015-12-27 06:00:00,2015-12-27 14:00:00,8.0,6.4,Maintenance,High,12000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
749,LNG-MTR-028,2015-12-27,1,2015-12-27 06:00:00,2015-12-27 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
750,LNG-GEN-039,2015-12-27,2,2015-12-27 06:00:00,2015-12-27 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,12000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
751,LNG-MTR-083,2015-12-27,1,2015-12-27 06:00:00,2015-12-27 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
752,LNG-MTR-083,2015-12-27,2,2015-12-27 06:00:00,2015-12-27 14:00:00,8.0,6.4,Maintenance,Medium,4000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
753,LNG-CMP-002,2015-12-29,2,2015-12-29 06:00:00,2015-12-29 14:00:00,8.0,6.4,Maintenance,High,9000.0,40000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
754,LNG-PMP-096,2015-12-29,4,2015-12-29 06:00:00,2015-12-29 22:00:00,16.0,12.8,Installation,Medium,12000.0,48000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
755,LNG-CWP-020,2015-12-30,3,2015-12-30 06:00:00,2015-12-31 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
756,LNG-CMP-052,2015-12-30,3,2015-12-30 06:00:00,2015-12-31 06:00:00,24.0,19.2,Operation,High,22000.0,120000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
757,LNG-MTR-088,2015-12-30,1,2015-12-30 06:00:00,2015-12-30 14:00:00,8.0,6.4,Maintenance,Medium,6000.0,16000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
758,LNG-CWP-015,2015-12-31,3,2015-12-31 06:00:00,2016-01-01 06:00:00,24.0,19.2,Operation,High,14000.0,72000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
759,LNG-GEN-064,2015-12-31,1,2015-12-31 06:00:00,2015-12-31 14:00:00,8.0,6.4,Maintenance,Medium,10000.0,12000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
760,LNG-CWP-090,2015-12-31,1,2015-12-31 06:00:00,2015-12-31 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,True,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
761,LNG-CWP-095,2015-12-31,1,2015-12-31 06:00:00,2015-12-31 14:00:00,8.0,6.4,Maintenance,Medium,8000.0,24000.0,False,Direct/Mapped/Derived/Estimated/Simulated from public Azure PdM event-level failures,True
