source_dataset,incident_count,year,state_or_location_field_if_available,cause_category_if_available,incident_type_or_system_type_if_available,total_estimated_cost_if_available,fatalities_if_available,injuries_if_available,ignition_or_fire_field_if_available,release_or_leak_field_if_available,dashboard_risk_note
PHMSA Gas Transmission Incidents,1,2019,OK,INCORRECT OPERATION,TRANSMISSION LINE OF DISTRIBUTION SYSTEM,368978,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,OK,INCORRECT OPERATION,TRANSMISSION SYSTEM,611225,0,0,YES,LEAK,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2019,OK,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,326750,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2019,PA,CORROSION FAILURE,TYPE B GATHERING,1805538,0,1,YES,LEAK,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,1,2019,PA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,372329,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2019,TN,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,137381,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2019,TN,INCORRECT OPERATION,TRANSMISSION SYSTEM,12631,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,TN,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,234425,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,TN,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,594,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,TX,CORROSION FAILURE,TRANSMISSION SYSTEM,55000,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2019,TX,EXCAVATION DAMAGE,TRANSMISSION LINE OF DISTRIBUTION SYSTEM,349112,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,TX,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,47300,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,TX,INCORRECT OPERATION,TRANSMISSION SYSTEM,30522,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,TX,INCORRECT OPERATION,TYPE A GATHERING,16111,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,TX,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,500948,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,TX,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,95661,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2019,VA,CORROSION FAILURE,TRANSMISSION SYSTEM,830220,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2019,VA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,288293,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2019,WA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,10192,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2019,WV,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,86388,0,0,NO,RUPTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,5,2020,LA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,214311,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,5,2020,Not available,CORROSION FAILURE,TRANSMISSION SYSTEM,1178461,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,4,2020,LA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,2744629,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,4,2020,TX,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,151357,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,3,2020,ID,CORROSION FAILURE,TRANSMISSION SYSTEM,1026829,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,2,2020,CO,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,14233,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,IA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,228078,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,IL,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,22479,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,KS,INCORRECT OPERATION,TRANSMISSION SYSTEM,41810,1,0,NO,OTHER,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,2,2020,LA,CORROSION FAILURE,TRANSMISSION SYSTEM,416187,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,LA,CORROSION FAILURE,TRANSMISSION SYSTEM,1160710,0,0,NO,RUPTURE,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,2,2020,LA,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,15428376,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,2,2020,LA,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,267547,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,MI,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,227961,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,MI,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,1466158,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,2,2020,NM,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,20625,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,Not available,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,653801,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,OH,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,39000,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2020,TX,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,252800,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,AL,CORROSION FAILURE,TRANSMISSION SYSTEM,232376,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,AL,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,263340,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,AR,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,9460,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,AR,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,38587,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,AR,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,124148,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,CA,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,1623114,0,0,NO,MECHANICAL PUNCTURE,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2020,CA,INCORRECT OPERATION,TRANSMISSION SYSTEM,118076,0,0,YES,MECHANICAL PUNCTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2020,CA,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,55593,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,CO,INCORRECT OPERATION,TRANSMISSION SYSTEM,80567,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,FL,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,11016,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,FL,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,1574920,0,0,NO,RUPTURE,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2020,FL,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,2172748,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2020,GA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,245489,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,GA,INCORRECT OPERATION,TRANSMISSION SYSTEM,100323,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,IA,CORROSION FAILURE,TRANSMISSION SYSTEM,28382,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,IA,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,6314,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,IN,INCORRECT OPERATION,TRANSMISSION IN STORAGE FIELD,698999,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,KS,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,12106,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,KS,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,175285,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,KY,CORROSION FAILURE,TRANSMISSION SYSTEM,296363,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,KY,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,104192,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,KY,INCORRECT OPERATION,TRANSMISSION SYSTEM,22819,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,KY,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,15994687,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2020,LA,CORROSION FAILURE,TYPE B GATHERING,60051,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,LA,EQUIPMENT FAILURE,TRANSMISSION IN STORAGE FIELD,12475,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,LA,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,90269,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,LA,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,65665,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,LA,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,980440,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,LA,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,6956,1,0,YES,OTHER,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,1,2020,MD,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,122026,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,MI,CORROSION FAILURE,TRANSMISSION LINE OF DISTRIBUTION SYSTEM,63144,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,MI,EQUIPMENT FAILURE,TRANSMISSION IN STORAGE FIELD,13752,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,MI,EQUIPMENT FAILURE,TRANSMISSION IN STORAGE FIELD,403797,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,MI,EQUIPMENT FAILURE,TRANSMISSION LINE OF DISTRIBUTION SYSTEM,1008620,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2020,MI,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,137178,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,MI,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,2004392,0,0,YES,OTHER,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2020,MI,INCORRECT OPERATION,TRANSMISSION SYSTEM,72599,0,0,YES,OTHER,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2020,MO,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,50620,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,MS,CORROSION FAILURE,TRANSMISSION SYSTEM,285211,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,MS,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,123183,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,MT,CORROSION FAILURE,TRANSMISSION IN STORAGE FIELD,1365283,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2020,NC,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,7110000,0,0,NO,MECHANICAL PUNCTURE,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2020,NC,INCORRECT OPERATION,TRANSMISSION SYSTEM,626211,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,NE,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,171922,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2020,NM,CORROSION FAILURE,TRANSMISSION SYSTEM,239236,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,NM,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,67059,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,Not available,CORROSION FAILURE,OFFSHORE GATHERING,268352,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,Not available,EQUIPMENT FAILURE,OFFSHORE GATHERING,783434,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,Not available,NATURAL FORCE DAMAGE,OFFSHORE GATHERING,100054277,0,0,NO,OTHER,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2020,Not available,NATURAL FORCE DAMAGE,OFFSHORE GATHERING,241599,0,0,NO,RUPTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,OH,CORROSION FAILURE,TRANSMISSION IN STORAGE FIELD,180570,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,OH,CORROSION FAILURE,TRANSMISSION SYSTEM,2282220,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2020,OH,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,10059,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,OH,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,956802,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,OH,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,215127,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,OH,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,587721,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,OH,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,128892,0,1,YES,RUPTURE,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,1,2020,OK,EQUIPMENT FAILURE,TRANSMISSION IN STORAGE FIELD,127800,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,OK,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,2501626,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2020,OK,INCORRECT OPERATION,TRANSMISSION SYSTEM,3024,0,1,NO,OTHER,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,1,2020,OK,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,63106,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,OK,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,238113,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,PA,CORROSION FAILURE,TRANSMISSION IN STORAGE FIELD,574571,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,PA,CORROSION FAILURE,TRANSMISSION SYSTEM,1492859,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2020,PA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,115516,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,PA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,40004,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,SD,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,62971,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,TX,CORROSION FAILURE,TRANSMISSION SYSTEM,113050,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2020,TX,CORROSION FAILURE,TRANSMISSION SYSTEM,3311884,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2020,TX,EXCAVATION DAMAGE,TRANSMISSION LINE OF DISTRIBUTION SYSTEM,84806,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2020,TX,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,66554,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
