WorkOrderID,AssetID,MaintenanceDate,ActionID,MaintenanceType,LaborHours,PartsCost,TotalCost,WorkOrderStatus,CompletionDate,PerformedBy,DataOrigin,IsIllustrative
2029,LNG-GEN-054,2015-07-29,8,Predictive,9.0,15000.0,16350.0,Completed,2015-07-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2030,LNG-CWP-060,2015-07-29,2,Corrective,4.0,3300.0,3900.0,Completed,2015-07-29,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2031,LNG-CWP-060,2015-07-29,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-07-30,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2032,LNG-CWP-085,2015-07-29,2,Predictive,3.0,3300.0,3750.0,Completed,2015-07-29,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2033,LNG-CWP-085,2015-07-29,8,Predictive,9.0,13200.0,14550.0,Completed,2015-07-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2034,LNG-MTR-098,2015-07-29,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-07-29,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2035,LNG-MTR-098,2015-07-29,8,Corrective,12.0,12000.0,13800.0,Completed,2015-07-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2036,LNG-GEN-014,2015-07-30,2,Corrective,4.0,3750.0,4350.0,Completed,2015-07-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2037,LNG-GEN-014,2015-07-30,8,Condition-Based,9.0,15000.0,16350.0,Completed,2015-07-31,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2038,LNG-CMP-017,2015-07-30,1,Corrective,4.0,7500.0,8100.0,Completed,2015-07-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2039,LNG-CMP-017,2015-07-30,2,Condition-Based,3.0,4500.0,4950.0,Completed,2015-07-30,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2040,LNG-MTR-028,2015-07-30,4,Condition-Based,2.25,800.0,1137.5,Completed,2015-07-30,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2041,LNG-MTR-033,2015-07-30,1,Preventive,4.0,5000.0,5600.0,Completed,2015-07-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2042,LNG-GEN-034,2015-07-30,1,Predictive,3.0,6250.0,6700.0,Completed,2015-07-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2043,LNG-GEN-034,2015-07-30,2,Predictive,3.0,3750.0,4200.0,Completed,2015-07-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2044,LNG-GEN-039,2015-07-30,1,Corrective,4.0,6250.0,6850.0,Completed,2015-07-30,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2045,LNG-GEN-039,2015-07-30,8,Condition-Based,9.0,15000.0,16350.0,Completed,2015-07-31,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2046,LNG-PMP-051,2015-07-30,2,Predictive,3.0,3300.0,3750.0,Completed,2015-07-30,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2047,LNG-MTR-058,2015-07-30,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-07-30,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2048,LNG-MTR-058,2015-07-30,8,Corrective,12.0,12000.0,13800.0,Completed,2015-07-31,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2049,LNG-CWP-065,2015-07-30,8,Predictive,9.0,13200.0,14550.0,Completed,2015-07-31,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2050,LNG-CMP-067,2015-07-30,2,Condition-Based,3.0,4500.0,4950.0,Completed,2015-07-30,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2051,LNG-MTR-083,2015-07-30,4,Condition-Based,2.25,800.0,1137.5,Completed,2015-07-30,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2052,LNG-MTR-093,2015-07-30,1,Condition-Based,3.0,5000.0,5450.0,Completed,2015-07-30,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2053,LNG-GEN-004,2015-07-31,4,Predictive,2.25,1000.0,1337.5,Completed,2015-07-31,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2054,LNG-GEN-024,2015-07-31,8,Condition-Based,9.0,15000.0,16350.0,Completed,2015-08-01,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2055,LNG-GEN-024,2015-07-31,4,Corrective,3.0,1000.0,1450.0,Completed,2015-07-31,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2056,LNG-GEN-029,2015-07-31,8,Condition-Based,9.0,15000.0,16350.0,Completed,2015-08-01,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2057,LNG-GEN-029,2015-07-31,4,Condition-Based,2.25,1000.0,1337.5,Completed,2015-07-31,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2058,LNG-MTR-038,2015-07-31,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-07-31,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2059,LNG-PMP-041,2015-07-31,8,Predictive,9.0,13200.0,14550.0,Completed,2015-08-01,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2060,LNG-PMP-041,2015-07-31,4,Predictive,2.25,880.0,1217.5,Completed,2015-07-31,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2061,LNG-MTR-068,2015-07-31,8,Predictive,9.0,12000.0,13350.0,Completed,2015-08-01,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2062,LNG-MTR-068,2015-07-31,4,Predictive,2.25,800.0,1137.5,Completed,2015-07-31,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2063,LNG-MTR-073,2015-07-31,1,Predictive,3.0,5000.0,5450.0,Completed,2015-07-31,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2064,LNG-GEN-079,2015-07-31,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-07-31,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2065,LNG-CMP-002,2015-08-01,4,Condition-Based,2.25,1200.0,1537.5,Completed,2015-08-01,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2066,LNG-GEN-009,2015-08-01,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-08-01,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2067,LNG-PMP-076,2015-08-01,1,Predictive,3.0,5500.0,5950.0,Completed,2015-08-01,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2068,LNG-PMP-076,2015-08-01,2,Predictive,3.0,3300.0,3750.0,Completed,2015-08-01,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2069,LNG-PMP-096,2015-08-01,2,Condition-Based,3.0,3300.0,3750.0,Completed,2015-08-01,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2070,LNG-GEN-099,2015-08-01,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-08-01,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2071,LNG-GEN-099,2015-08-01,2,Corrective,4.0,3750.0,4350.0,Completed,2015-08-01,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2072,LNG-CWP-010,2015-08-02,2,Predictive,3.0,3300.0,3750.0,Completed,2015-08-02,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2073,LNG-CWP-020,2015-08-02,1,Predictive,3.0,5500.0,5950.0,Completed,2015-08-02,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2074,LNG-CWP-020,2015-08-02,2,Predictive,3.0,3300.0,3750.0,Completed,2015-08-02,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2075,LNG-CWP-025,2015-08-02,1,Condition-Based,3.0,5500.0,5950.0,Completed,2015-08-02,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2076,LNG-CMP-037,2015-08-02,8,Predictive,9.0,18000.0,19350.0,Completed,2015-08-03,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2077,LNG-CWP-040,2015-08-02,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-08-02,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2078,LNG-CMP-052,2015-08-02,1,Condition-Based,3.0,7500.0,7950.0,Completed,2015-08-02,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2079,LNG-CMP-052,2015-08-02,2,Corrective,4.0,4500.0,5100.0,Completed,2015-08-02,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2080,LNG-PMP-066,2015-08-02,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-08-02,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2081,LNG-MTR-088,2015-08-02,8,Predictive,9.0,12000.0,13350.0,Completed,2015-08-03,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2082,LNG-PMP-001,2015-08-03,1,Preventive,4.0,5500.0,6100.0,Completed,2015-08-03,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2083,LNG-PMP-011,2015-08-03,1,Preventive,4.0,5500.0,6100.0,Completed,2015-08-03,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2084,LNG-CWP-015,2015-08-03,1,Corrective,4.0,5500.0,6100.0,Completed,2015-08-03,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2085,LNG-CWP-015,2015-08-03,2,Condition-Based,3.0,3300.0,3750.0,Completed,2015-08-03,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2086,LNG-MTR-023,2015-08-03,8,Corrective,12.0,12000.0,13800.0,Completed,2015-08-04,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2087,LNG-GEN-059,2015-08-03,2,Corrective,4.0,3750.0,4350.0,Completed,2015-08-03,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2088,LNG-GEN-064,2015-08-03,2,Preventive,4.0,3750.0,4350.0,Completed,2015-08-03,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2089,LNG-GEN-069,2015-08-03,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-08-03,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2090,LNG-GEN-069,2015-08-03,8,Corrective,12.0,15000.0,16800.0,Completed,2015-08-04,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2091,LNG-GEN-084,2015-08-03,2,Predictive,3.0,3750.0,4200.0,Completed,2015-08-03,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2092,LNG-CWP-090,2015-08-03,2,Predictive,3.0,3300.0,3750.0,Completed,2015-08-03,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2093,LNG-CWP-090,2015-08-03,4,Predictive,2.25,880.0,1217.5,Completed,2015-08-03,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2094,LNG-CMP-092,2015-08-03,1,Predictive,3.0,7500.0,7950.0,Completed,2015-08-03,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2095,LNG-CWP-095,2015-08-03,2,Predictive,3.0,3300.0,3750.0,Completed,2015-08-03,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2096,LNG-MTR-008,2015-08-04,4,Corrective,3.0,800.0,1250.0,Completed,2015-08-04,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2097,LNG-PMP-026,2015-08-04,4,Predictive,2.25,880.0,1217.5,Completed,2015-08-04,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2098,LNG-CWP-035,2015-08-04,1,Corrective,4.0,5500.0,6100.0,Completed,2015-08-04,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2099,LNG-CWP-035,2015-08-04,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-08-04,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2100,LNG-CMP-042,2015-08-04,4,Predictive,2.25,1200.0,1537.5,Completed,2015-08-04,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2101,LNG-MTR-043,2015-08-04,2,Corrective,4.0,3000.0,3600.0,Completed,2015-08-04,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2102,LNG-CWP-055,2015-08-04,1,Corrective,4.0,5500.0,6100.0,Completed,2015-08-04,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2103,LNG-MTR-078,2015-08-04,8,Predictive,9.0,12000.0,13350.0,Completed,2015-08-05,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2104,LNG-MTR-003,2015-08-05,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-08-05,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2105,LNG-PMP-006,2015-08-05,4,Predictive,2.25,880.0,1217.5,Completed,2015-08-05,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2106,LNG-CMP-012,2015-08-05,4,Condition-Based,2.25,1200.0,1537.5,Completed,2015-08-05,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2107,LNG-CMP-022,2015-08-05,4,Corrective,3.0,1200.0,1650.0,Completed,2015-08-05,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2108,LNG-PMP-031,2015-08-05,1,Predictive,3.0,5500.0,5950.0,Completed,2015-08-05,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2109,LNG-PMP-036,2015-08-05,8,Predictive,9.0,13200.0,14550.0,Completed,2015-08-06,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2110,LNG-CWP-045,2015-08-05,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-08-05,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2111,LNG-CWP-075,2015-08-05,1,Predictive,3.0,5500.0,5950.0,Completed,2015-08-05,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2112,LNG-PMP-021,2015-08-06,2,Corrective,4.0,3300.0,3900.0,Completed,2015-08-06,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2113,LNG-PMP-021,2015-08-06,4,Corrective,3.0,880.0,1330.0,Completed,2015-08-06,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2114,LNG-PMP-046,2015-08-06,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-08-06,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2115,LNG-CMP-057,2015-08-06,1,Predictive,3.0,7500.0,7950.0,Completed,2015-08-06,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2116,LNG-CMP-057,2015-08-06,8,Predictive,9.0,18000.0,19350.0,Completed,2015-08-07,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2117,LNG-CMP-072,2015-08-06,2,Condition-Based,3.0,4500.0,4950.0,Completed,2015-08-06,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2118,LNG-GEN-074,2015-08-06,2,Condition-Based,3.0,3750.0,4200.0,Completed,2015-08-06,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2119,LNG-PMP-086,2015-08-06,2,Condition-Based,3.0,3300.0,3750.0,Completed,2015-08-06,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2120,LNG-GEN-089,2015-08-06,8,Condition-Based,9.0,15000.0,16350.0,Completed,2015-08-07,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2121,LNG-GEN-094,2015-08-06,1,Predictive,3.0,6250.0,6700.0,Completed,2015-08-06,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2122,LNG-CWP-005,2015-08-07,2,Predictive,3.0,3300.0,3750.0,Completed,2015-08-07,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2123,LNG-CWP-005,2015-08-07,8,Predictive,9.0,13200.0,14550.0,Completed,2015-08-08,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2124,LNG-CWP-030,2015-08-07,2,Corrective,4.0,3300.0,3900.0,Completed,2015-08-07,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2125,LNG-CWP-030,2015-08-07,4,Corrective,3.0,880.0,1330.0,Completed,2015-08-07,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2126,LNG-CMP-047,2015-08-07,1,Corrective,4.0,7500.0,8100.0,Completed,2015-08-07,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2127,LNG-CMP-027,2015-08-08,1,Predictive,3.0,7500.0,7950.0,Completed,2015-08-08,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2128,LNG-CMP-027,2015-08-08,4,Predictive,2.25,1200.0,1537.5,Completed,2015-08-08,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2129,LNG-CMP-032,2015-08-08,1,Corrective,4.0,7500.0,8100.0,Completed,2015-08-08,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
